s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.0214325,0.01071625,202.763328,0.02,0,221.344928
0.0214525,0.01072625,202.832441,0.02,0,221.997012
0.0214725,0.01073625,202.901436,0.04,0,222.687278
0.0215125,0.01075625,203.038737,0.04,0,223.430463
0.0215525,0.01077625,203.175403,0.04,0,224.163574
0.0215925,0.01079625,203.311828,0.04,0,225.189213
0.0216325,0.01081625,203.447388,0.04,0,226.106474
0.0216725,0.01083625,203.582972,0.04,0,227.011091
0.0217125,0.01085625,203.716848,0.08,0,228.113093
0.0217925,0.01089625,203.983121,0.08,0,229.311819
0.0218725,0.01093625,204.24535,0.08,0,230.49695
0.0219525,0.01097625,204.506884,0.08,0,231.706243
0.0220325,0.01101625,204.764914,0.08,0,232.900848
0.0221125,0.01105625,205.039068,0.08,1,234.360642
0.0221925,0.01109625,205.267086,0.16,0,235.59765
0.0222725,0.01113625,205.514817,0.08,0,238.665146
0.0223525,0.01117625,205.760214,0.08,0,239.849688
0.0224325,0.01121625,206.002464,0.08,0,241.052291
0.0225125,0.01125625,206.243619,0.08,0,242.269341
0.0225925,0.01129625,206.481612,0.08,1,243.775393
0.0226325,0.01131625,206.628538,0.04,1,247.034866
0.0226725,0.01133625,206.773544,0.04,1,248.509125
0.0227125,0.01135625,206.836428,0.04,0,249.678215
0.0227525,0.01137625,206.952695,0.04,0,250.812527
0.0227925,0.01139625,207.070686,0.04,0,252.488175
0.0228325,0.01141625,207.186817,0.08,0,254.344957
0.0228725,0.01143625,207.302947,0.04,0,259.590415
0.0229125,0.01145625,207.417571,0.04,0,261.381891
0.0229525,0.01147625,207.531818,0.04,0,262.574169
0.0229925,0.01149625,207.646238,0.04,0,263.836879
0.0230325,0.01151625,207.788721,0.04,1,265.276215
0.0230725,0.01153625,207.874601,0.08,0,266.382695
0.0231125,0.01155625,207.986867,0.04,0,269.392408
0.0231525,0.01157625,208.100504,0.04,0,270.62034
0.0231925,0.01159625,208.211103,0.04,0,271.834307
0.0232325,0.01161625,208.322342,0.04,0,272.982214
